Smiles,solvent,B_count,ppm_values
Cc1ccc(C(=O)C(CBr)B2OC(=O)CN(C)CC(=O)O2)cc1,[2H]C([2H])([2H])C#N,1,10.39
CN1CC(=O)OB(C(CBr)C(=O)c2ccc(C(C)(C)C)cc2)OC(=O)C1,[2H]C([2H])([2H])C#N,1,10.46
CCCc1ccc(C(=O)C(CBr)B2OC(=O)CN(C)CC(=O)O2)cc1,[2H]C([2H])([2H])C#N,1,10.39
COc1ccc(C(=O)C(CBr)B2OC(=O)CN(C)CC(=O)O2)cc1,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,10.92
Cc1ccccc1C(=O)C(CBr)B1OC(=O)CN(C)CC(=O)O1,[2H]C([2H])([2H])C#N,1,10.41
CN1CC(=O)OB(C(CBr)C(=O)c2ccc3ccccc3c2)OC(=O)C1,[2H]C([2H])([2H])C#N,1,10.43
COc1ccc(C(=O)C(CBr)B2OC(=O)CN(C)CC(=O)O2)cc1Br,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,10.41
CN1CC(=O)OB(C(C)(CBr)C(=O)c2ccccc2)OC(=O)C1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,10.65
CC(Br)C(B1OC(=O)CN(C)CC(=O)O1)C(=O)c1ccccc1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,10.93
CCCCCC(=O)C(CO)B1OC(=O)CN(C)CC(=O)O1,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,10.48
CN1CC(=O)OB(C(CO)C(=O)C2CCCCC2)OC(=O)C1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,11.12
CN1CC(=O)OB(C(CO)C(=O)CCCCCl)OC(=O)C1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,11.02
CN1CC(=O)OB(C(CO)C(=O)C2CC2)OC(=O)C1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,11.08
CN1CC(=O)OB(C(CO)C(=O)c2ccccc2)OC(=O)C1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,11.11
CN1CC(=O)OB(C(CO)C(=O)c2ccc(F)cc2)OC(=O)C1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,11.13
CN1CC(=O)OB(C(CO)C(=O)c2cccc(C#N)c2)OC(=O)C1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,11.1
Cc1ccc(C(=O)C(CO)B2OC(=O)CN(C)CC(=O)O2)cc1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,11.3
CN1CC(=O)OB(C(CO)C(=O)c2ccc(C(C)(C)C)cc2)OC(=O)C1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,11.33
CN1CC(=O)OB(C(C)(CO)C(=O)c2ccccc2)OC(=O)C1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,12.06
CC#CC(O)(CCCCC)B1OC(=O)CN(C)CC(=O)O1,[2H]C([2H])([2H])C#N,1,10
CC#CC(O)(CCCC)B1OC(=O)CN(C)CC(=O)O1,[2H]C([2H])([2H])C#N,1,10.1
CC#CC(C)(O)B1OC(=O)CN(C)CC(=O)O1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,10.2
CC#CC(O)(B1OC(=O)CN(C)CC(=O)O1)C1CC1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,10.2
CC#CC(O)(B1OC(=O)CN(C)CC(=O)O1)C1CCCCC1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,10.08
CC#CC(O)(B1OC(=O)CN(C)CC(=O)O1)C1CCN(C(=O)C(C)(C)C)CC1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,9.96
CC#CC(O)(B1OC(=O)CN(C)CC(=O)O1)C1CCOCC1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,10
CCCCCC#CC(O)(CCCCCC)B1OC(=O)CN(C)CC(=O)O1,[2H]C([2H])([2H])C#N,1,9.92
CC#CC(O)(B1OC(=O)CN(C)CC(=O)O1)c1ccccc1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,9.81
CC#CC(O)(B1OC(=O)CN(C)CC(=O)O1)c1ccc(F)cc1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,9.66
CC#CC(O)(B1OC(=O)CN(C)CC(=O)O1)c1ccc(Cl)cc1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,9.7
CC#CC(O)(B1OC(=O)CN(C)CC(=O)O1)c1ccc(Br)cc1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,9.61
CC#CC(O)(B1OC(=O)CN(C)CC(=O)O1)c1ccc(C(=O)NC(C)C)cc1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,9.68
CC#CC(O)(B1OC(=O)CN(C)CC(=O)O1)c1cccc(C#N)c1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,9.59
CC#CC(O)(B1OC(=O)CN(C)CC(=O)O1)c1ccccc1C,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,9.91
CC#CC(O)(B1OC(=O)CN(C)CC(=O)O1)c1ccc(C(C)(C)C)cc1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,9.78
CCCCCC#CC(O)(B1OC(=O)CN(C)CC(=O)O1)c1ccccc1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,9.82
CC[Si](C#CC(O)(B1OC(=O)CN(C)CC(=O)O1)c1ccccc1)(CC)CC,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,9.71
CCCCCC(=O)/C(B1OC(=O)CN(C)CC(=O)O1)=C(/C)Br,[2H]C([2H])([2H])C#N,1,9.22
CCCCC(=O)/C(B1OC(=O)CN(C)CC(=O)O1)=C(/C)Br,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,9.3
CC(=O)/C(B1OC(=O)CN(C)CC(=O)O1)=C(/C)Br,[2H]C([2H])([2H])C#N,1,9.21
CC1(C)OB(/C(=C\C2CCCCC2)c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,31.3
CC1(C)OB(/C(=C\c2ccccc2)c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,31.8
CC1(C)OB(C(=C2CCCCC2)c2ccc(C(F)(F)F)cc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,30.8
C=C(B1Nc2cccc3cccc(c23)N1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,29
FC(F)(F)c1ccc(/C(=C\c2ccccc2)B2Nc3cccc4cccc(c34)N2)cc1,[2H]C(Cl)(Cl)Cl,1,28.82
CC(C)(C)c1ccc(/C(=C\B2Nc3cccc4cccc(c34)N2)[Si](C)(C)C)cc1,[2H]C(Cl)(Cl)Cl,1,27.2
Cc1ccc(/C(=C/c2ccccc2)B2OC(C)(C)C(C)(C)O2)cc1,[2H]C(Cl)(Cl)Cl,1,31.3
CC(C)(C)c1ccc(/C(=C/c2ccccc2)B2OC(C)(C)C(C)(C)O2)cc1,[2H]C(Cl)(Cl)Cl,1,31.3
CC1(C)OB(/C(Br)=C\c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,28.7
CC1(C)OB(/C(Cl)=C\c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,28
C=C(Br)B1OC(=O)CN(C)CC(=O)O1,[2H]C(Cl)(Cl)Cl,1,8.6
COc1cccc(C2=Cc3cc(C)ccc3N(Cc3ccccc3)B2c2c(OC)ccc3ccccc23)c1,[2H]C(Cl)(Cl)Cl,1,40.5
CC1(C)OB(/C=C\C(=C/c2ccccc2)[C@@H](NC(=O)c2ccccc2)c2ccoc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,29.9
CC1(C)OB(/C=C\C(=C/c2ccccc2)[C@@H](NC(=O)c2ccccc2)c2ccsc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,30
CC1(C)OB(/C=C\C(=C/c2ccccc2)[C@H](/C=C/c2ccccc2)NC(=O)c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,30.3
CC1(C)OB(/C=C\C(=C/c2ccc(F)cc2)[C@@H](NC(=O)c2ccccc2)c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,30.2
CC1(C)OB(/C=C\C(=C/c2ccccc2Cl)[C@@H](NC(=O)c2ccccc2)c2ccccc2)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,30
CC(C)(C)/C=C(\B1C(Br)=Cc2ccccc2N1C1CCCC1)c1ccc(-c2ccccc2)cc1,[2H]C(Cl)(Cl)Cl,1,36.61
CC(C)(C)/C=C(\B1C(Br)=Cc2ccccc2N1C1CCCC1)c1ccc(F)cc1,[2H]C(Cl)(Cl)Cl,1,37.29
CC(C)(C)/C=C(\B1C(Br)=Cc2ccccc2N1C1CCCC1)c1ccc(Cl)cc1,[2H]C(Cl)(Cl)Cl,1,37.17
CC(C)(C)/C=C(\B1C(Br)=Cc2ccccc2N1C1CCCC1)c1cccc(C=O)c1,[2H]C(Cl)(Cl)Cl,1,37.9
COC(=O)c1cccc(/C(=C/C(C)(C)C)B2C(Br)=Cc3ccccc3N2C2CCCC2)c1,[2H]C(Cl)(Cl)Cl,1,35.5
CC(C)(C)/C=C(\B1C(Br)=Cc2ccccc2N1C1CCCC1)c1cccc(C(=O)O[C@@H]2C[C@@H]3CCC2(C)C3(C)C)c1,[2H]C(Cl)(Cl)Cl,1,37.2
Cc1ccc(C)c(OCCCC(C)(C)COC(=O)c2cccc(/C(=C/C(C)(C)C)B3C(Br)=Cc4ccccc4N3C3CCCC3)c2)c1,[2H]C(Cl)(Cl)Cl,1,37.57
CC(C)(C)/C=C(\B1C(Br)=Cc2ccccc2N1C1CCCC1)c1cccc(C(=O)c2ccccc2)c1,[2H]C(Cl)(Cl)Cl,1,39.99
CC(C)(C)/C=C(\B1C(Br)=Cc2ccccc2N1C1CCCC1)c1ccc(C(F)(F)F)cc1,[2H]C(Cl)(Cl)Cl,1,38.64
CC(C)(C)/C=C(\B1C(Br)=Cc2ccccc2N1C1CCCC1)c1cccc(OC(F)(F)F)c1,[2H]C(Cl)(Cl)Cl,1,37.63
COc1ccc(/C(=C/C(C)(C)C)B2C(Br)=Cc3ccccc3N2C2CCCC2)cn1,[2H]C(Cl)(Cl)Cl,1,37.03
COc1cccc(/C(=C/C(C)(C)C)B2C(Br)=Cc3ccccc3N2C(C)C)c1,[2H]C(Cl)(Cl)Cl,1,38.69
CCC1=Cc2ccccc2N(C2CCCC2)B1/C(=C\C(C)(C)C)c1cccc(OC)c1,[2H]C(Cl)(Cl)Cl,1,38.21
C(#C[B-](c1ccccc1)(c1ccccc1)c1ccccc1)CCCn1c2ccccc2c2ccccc21.C[N+](C)(C)C,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,-12.3
CC1(C)OB(CCCC#N)OC1(C)C,[2H]C(Cl)(Cl)Cl,1,33.5
COc1ccc2ccc(C(=O)OC3COC3)c(/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccsc3)c3ccsc3)c2c1,[2H]C(Cl)(Cl)Cl,1,30.73
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,30.17
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OCC)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,30.61
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC2CC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,30.24
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC2CCC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,32.87
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC2CCCCC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.35
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC2COC2)ccc2ccccc12,[2H]C(Cl)(Cl)Cl,1,30.28
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.12
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OCc2ccccc2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,30.12
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OCc2ccc(C)cc2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.58
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OCc2ccc(OC)cc2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.35
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OCc2ccc(SC)cc2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,30
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OCc2ccc(F)cc2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.31
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OCc2ccc(Cl)cc2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,30.9
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OCc2ccc3ccccc3c2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.46
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OCc2ccoc2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.67
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OCc2ccsc2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,30.28
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC2COC2)ccc2ccc(F)cc12,[2H]C(Cl)(Cl)Cl,1,30.32
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC2COC2)ccc2ccc(Cl)cc12,[2H]C(Cl)(Cl)Cl,1,29.93
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC2COC2)ccc2cc(OC)ccc12,[2H]C(Cl)(Cl)Cl,1,30.43
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC2COC2)ccc2cc(Cl)ccc12,[2H]C(Cl)(Cl)Cl,1,29.19
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC2COC2)ccc2c(OC)cccc12,[2H]C(Cl)(Cl)Cl,1,30.11
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC2COC2)cc(C)c2ccccc12,[2H]C(Cl)(Cl)Cl,1,30.2
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)c2ccccc2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,30.78
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)c2ccc(C)cc2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,29.55
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)c2ccc(F)cc2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,29.8
CC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.02
CCCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.25
COc1ccc2ccc(C(=O)OC3COC3)c(/C(=C(/CCCCCl)B3OC(C)(C)C(C)(C)O3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,29.83
COc1ccc2ccc(C(=O)OC3COC3)c(/C(=C(/CCCCBr)B3OC(C)(C)C(C)(C)O3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,31.04
COc1ccc2ccc(C(=O)OC3COC3)c(/C(=C(/CCCCI)B3OC(C)(C)C(C)(C)O3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,30.14
COc1ccc2ccc(C(=O)OC3COC3)c(/C(=C(/CCCCO[Si](C)(C)C(C)(C)C)B3OC(C)(C)C(C)(C)O3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,31
COc1ccc2ccc(C(=O)OC3COC3)c(/C(=C(/CCCCOS(=O)(=O)c3ccc(C)cc3)B3OC(C)(C)C(C)(C)O3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,31.79
COc1ccc2ccc(C(=O)OC3COC3)c(/C(=C(/CCCCOC(=O)c3ccc(C)cc3)B3OC(C)(C)C(C)(C)O3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,31.12
COc1ccc2ccc(C(=O)OC3COC3)c(/C(=C(/CCCCN3CCOCC3)B3OC(C)(C)C(C)(C)O3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,31.37
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccccc1C)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,29.8
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1cccc(C)c1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,29.91
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(C)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,29.71
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(-c2ccccc2)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,29.65
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc([Si](C)(C)C)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,33.65
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(OC)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.88
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(F)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,30.46
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(Cl)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.25
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(C(F)(F)F)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,29.53
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(OC(F)(F)F)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,28
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(OC(F)F)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.31
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(C(=O)OC)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.81
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(C(C)=O)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.99
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(C#N)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,29.48
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(Cl)c(Cl)c1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,29.45
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1cc(C)cc(C)c1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,29.52
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1cc(OC)cc(OC)c1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.02
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc2ccccc2c1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,29.17
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccsc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,29.99
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc2c(c1)OCO2)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.34
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc2c(c1)-c1ccccc1C2)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,32.04
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc2oc3ccccc3c2c1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.36
CCCCCC#C[B-](c1ccccc1)(c1ccccc1)c1ccccc1.C[N+](C)(C)C,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,-12.4
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc2sc3ccccc3c2c1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,28.99
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc2c(c1)c1ccccc1n2-c1ccccc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,32.51
COc1ccc2ccc(C(=O)OCC(C)(C)CCCOc3cc(C)ccc3C)c(/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccccc3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,30.9
COc1ccc2ccc(C(=O)OCC[C@H](C)CCC=C(C)C)c(/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccccc3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,29.97
COc1ccc2cc([C@H](C)COC(=O)c3ccc4ccc(OC)cc4c3/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccccc3)c3ccccc3)ccc2c1,[2H]C(Cl)(Cl)Cl,1,31
COc1ccc2ccc(C(=O)O[C@H]3C[C@@H](C)CC[C@@H]3C(C)C)c(/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccccc3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,29.23
COc1ccc2ccc(C(=O)OC[C@H]3O[C@H]4OC(C)(C)O[C@H]4[C@@H]4OC(C)(C)O[C@@H]43)c(/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccccc3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,31
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)OCCCC/C(B2OC(C)(C)C(C)(C)O2)=C(\c2ccccc2)c2c(C(=O)OC3COC3)ccc3ccc(OC)cc23)cc1,[2H]C(Cl)(Cl)Cl,1,31
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(C(=O)Oc2c(C)c(C)c3c(c2C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O3)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.9
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(C(=O)O[C@@H]2C[C@H]3CC[C@]2(C)C3(C)C)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,31.91
COc1ccc2ccc(C(=O)OC3COC3)c(/C(=C(/CCCCOC(=O)c3sc(-c4ccc(OCC(C)C)c(C#N)c4)nc3C)B3OC(C)(C)C(C)(C)O3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,32.27
CCCC/C(B1OC(C)(C)C(C)(C)O1)=C(\c1ccc(C(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5CC[C@H]([C@H](C)CCCC(C)C)[C@@]5(C)CC[C@@H]43)C2)cc1)c1c(C(=O)OC2COC2)ccc2ccc(OC)cc12,[2H]C(Cl)(Cl)Cl,1,32.63
COC(=O)c1ccc2ccc(OC)cc2c1/C(=C(\B1OC(C)(C)C(C)(C)O1)c1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,30.25
CCOC(=O)c1ccc2ccc(OC)cc2c1/C(=C(\B1OC(C)(C)C(C)(C)O1)c1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,29.98
COc1ccc2ccc(C(=O)OC(C)C)c(/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccccc3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,30.56
COc1ccc2ccc(C(=O)OCC3CC3)c(/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccccc3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,30.87
COc1ccc2ccc(C(=O)OC3CC3)c(/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccccc3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,30.91
COc1ccc2ccc(C(=O)OC3CCC3)c(/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccccc3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,29.68
COc1ccc2ccc(C(=O)OC3CCCCC3)c(/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccccc3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,30.21
COc1ccc2ccc(C(=O)OC3COC3)c(/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccccc3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,30.28
COc1ccc2ccc(C(=O)OCc3ccccc3)c(/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccccc3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,30.5
COc1ccc2ccc(C(=O)OCc3ccc(C)cc3)c(/C(=C(\B3OC(C)(C)C(C)(C)O3)c3ccccc3)c3ccccc3)c2c1,[2H]C(Cl)(Cl)Cl,1,30.23
