compound_id,Smiles,source_doi,nmr_11b_frequency_mhz,nmr_11b_solvent,nmr_11b_shifts_ppm
13d,CC1(C)OB(c2ccc(O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)cc2)OC1(C)C,10-1039_d2sc00552b,128,[2H]C(Cl)(Cl)Cl,32.76
3b,Cc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,10-1039_d2sc00552b,193,[2H]C(Cl)(Cl)Cl,30.97
3c,CC(C)(C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1,10-1039_d2sc00552b,128,[2H]C(Cl)(Cl)Cl,30.89
3d,CN(C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1,10-1039_d2sc00552b,128,[2H]C(Cl)(Cl)Cl,31.39
3e,CSc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,10-1039_d2sc00552b,128,[2H]C(Cl)(Cl)Cl,30.81
3f,CC1(C)OB(c2ccc(Oc3ccccc3)cc2)OC1(C)C,10-1039_d2sc00552b,128,[2H]C(Cl)(Cl)Cl,32.2
3g,CC1(C)OB(c2ccccc2)OC1(C)C,10-1039_d2sc00552b,193,[2H]C(Cl)(Cl)Cl,31.03
3i,CC1(C)OB(c2ccc(N)cc2)OC1(C)C,10-1039_d2sc00552b,128,[2H]C(Cl)(Cl)Cl,30.86
3j,CC1(C)OB(c2ccc(F)cc2)OC1(C)C,10-1039_d2sc00552b,128,[2H]C(Cl)(Cl)Cl,30.66
3k,CC1(C)OB(c2ccc(C(F)(F)F)cc2)OC1(C)C,10-1039_d2sc00552b,128,[2H]C(Cl)(Cl)Cl,30.61
3l,CC1(C)OB(c2ccc(OC(F)F)cc2)OC1(C)C,10-1039_d2sc00552b,128,[2H]C(Cl)(Cl)Cl,30.91
3o,COC(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1,10-1039_d2sc00552b,128,[2H]C(Cl)(Cl)Cl,30.94
3t,CC1(C)OB(c2cccc(F)c2)OC1(C)C,10-1039_d2sc00552b,128,[2H]C(Cl)(Cl)Cl,30.56
3v,CC1(C)OB(c2ccccc2N)OC1(C)C,10-1039_d2sc00552b,193,[2H]C(Cl)(Cl)Cl,31.12
3w,C=CCc1ccccc1B1OC(C)(C)C(C)(C)O1,10-1039_d2sc00552b,193,[2H]C(Cl)(Cl)Cl,31.35
3x,Cc1ccc(C)c(B2OC(C)(C)C(C)(C)O2)c1,10-1039_d2sc00552b,128,[2H]C(Cl)(Cl)Cl,31.4
3y,COc1ccc(B2OC(C)(C)C(C)(C)O2)cc1OC,10-1039_d2sc00552b,128,[2H]C(Cl)(Cl)Cl,30.69
3c,c1ccc(CNc2ccccc2B2Nc3cccc4cccc(c34)N2)cc1,10-1039_d2sc06483a,160,[2H]C([2H])(Cl)Cl,30.1
18,CCCCCCCC(=O)n1c2ccccc2c2cccc(B3OC(C)(C)C(C)(C)O3)c21,10-1039_d2sc06483a,160,[2H]C([2H])(Cl)Cl,21.8
19,CCCCCCCCn1c2ccccc2c2cccc(B3OC(C)(C)C(C)(C)O3)c21,10-1039_d2sc06483a,160,[2H]C([2H])(Cl)Cl,31.8
23,CC(C)(C)C(=O)Nc1ccc(B2OC(C)(C)C(C)(C)O2)c2c(NC(=O)C(C)(C)C)ccc(B3OC(C)(C)C(C)(C)O3)c12,10-1039_d2sc06483a,160,[2H]C([2H])(Cl)Cl,17.3
22,CC(C)(C)C(=O)Nc1cc(B2OC(C)(C)C(C)(C)O2)c(NC(=O)C(C)(C)C)cc1B1OC(C)(C)C(C)(C)O1,10-1039_d2sc06483a,160,[2H]C([2H])(Cl)Cl,30.4
24,CC(C)(C)CNc1cc(B2Nc3cccc4cccc(c34)N2)c(NCC(C)(C)C)cc1B1Nc2cccc3cccc(c23)N1,10-1039_d2sc06483a,160,[2H]C([2H])(Cl)Cl,30.4
2a,COC(=O)c1ccc(N)c(B2OC(C)(C)C(C)(C)O2)c1,10-1039_d3ra07558c,128,[2H]C(Cl)(Cl)Cl,30.94
2b,CC1(C)OB(c2ccc(N)c(F)c2)OC1(C)C,10-1039_d3ra07558c,128,[2H]C(Cl)(Cl)Cl,30.18
2c,CC1(C)OB(c2ccc(O)c(F)c2)OC1(C)C,10-1039_d3ra07558c,128,[2H]C(Cl)(Cl)Cl,30
2d,CNc1ccc(B2OC(C)(C)C(C)(C)O2)cc1F,10-1039_d3ra07558c,193,[2H]C(Cl)(Cl)Cl,30.84
2e,CC1(C)OB(c2ccc(N)c(OC(F)F)c2)OC1(C)C,10-1039_d3ra07558c,128,[2H]C(Cl)(Cl)Cl,35.04
2f,COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1N,10-1039_d3ra07558c,193,[2H]C(Cl)(Cl)Cl,31.16
2g,CCOC(=O)c1ccc(N)c(B2OC(C)(C)C(C)(C)O2)c1,10-1039_d3ra07558c,128,[2H]C(Cl)(Cl)Cl,32.31
2h,CCOC(=O)c1cc(OC)c(N)c(B2OC(C)(C)C(C)(C)O2)c1,10-1039_d3ra07558c,193,[2H]C(Cl)(Cl)Cl,31.05
2i,COc1cc(C(=O)[O-])c(B2OC(C)(C)C(C)(C)O2)cc1C(F)(F)F,10-1039_d3ra07558c,128,[2H]C(Cl)(Cl)Cl,31.02
2j,COc1cc(N)c(B2OC(C)(C)C(C)(C)O2)cc1C(F)(F)F,10-1039_d3ra07558c,128,[2H]C(Cl)(Cl)Cl,30.65
2k,Cc1cc(C(F)(F)F)cc(B2OC(C)(C)C(C)(C)O2)c1N,10-1039_d3ra07558c,128,[2H]C(Cl)(Cl)Cl,31.47
2l,Cc1cc(B2OC(C)(C)C(C)(C)O2)cc(C)c1N,10-1039_d3ra07558c,193,[2H]C(Cl)(Cl)Cl,32.63
2m,COc1ccc(B2OC(C)(C)C(C)(C)O2)c(C)c1C,10-1039_d3ra07558c,193,[2H]C(Cl)(Cl)Cl,32.24
2n,COc1cc(C)c(B2OC(C)(C)C(C)(C)O2)c(C)c1C,10-1039_d3ra07558c,193,[2H]C(Cl)(Cl)Cl,32.35
2o,CC1(C)OB(c2ccc(N3CCOCC3)cc2)OC1(C)C,10-1039_d3ra07558c,193,[2H]C(Cl)(Cl)Cl,30.84
2p,CC1(C)OB(c2ccc(N3CCCC3)cc2)OC1(C)C,10-1039_d3ra07558c,193,[2H]C(Cl)(Cl)Cl,31.68
2r,CC1(C)OB(c2ccc3c(c2)OCCN3)OC1(C)C,10-1039_d3ra07558c,193,[2H]C(Cl)(Cl)Cl,30.57
2s,CC1(C)OB(c2ccc3occc3c2)OC1(C)C,10-1039_d3ra07558c,128,[2H]C(Cl)(Cl)Cl,31.5
2t,CC1(C)OB(c2ccc3c(c2)CCCO3)OC1(C)C,10-1039_d3ra07558c,193,[2H]C(Cl)(Cl)Cl,33.26
2u,CC1(C)OB(c2ccc(O)cc2)OC1(C)C,10-1039_d3ra07558c,128,[2H]C(Cl)(Cl)Cl,31.6
2v,CC1(C)OB(c2ccc(N)c(C#N)c2)OC1(C)C,10-1039_d3ra07558c,193,[2H]C(Cl)(Cl)Cl,30.82
,CC1(C)OB(/C=C/c2ccccc2)OC1(C)C,10-1039_d3ra08747f,128,[2H]C(Cl)(Cl)Cl,30.1
,CC1(C)OB(/C=C/c2ccc(F)cc2)OC1(C)C,10-1039_d3ra08747f,128,[2H]C(Cl)(Cl)Cl,30.3
,CC1(C)OB(/C=C/c2cccc(F)c2)OC1(C)C,10-1039_d3ra08747f,128,[2H]C(Cl)(Cl)Cl,30.1
,Cc1ccc(/C=C/B2OC(C)(C)C(C)(C)O2)cc1,10-1039_d3ra08747f,128,[2H]C(Cl)(Cl)Cl,30.3
,Cc1cccc(/C=C/B2OC(C)(C)C(C)(C)O2)c1,10-1039_d3ra08747f,128,[2H]C(Cl)(Cl)Cl,30.3
,Cc1ccccc1/C=C/B1OC(C)(C)C(C)(C)O1,10-1039_d3ra08747f,128,[2H]C(Cl)(Cl)Cl,30.5
,CC(C)(C)c1ccc(/C=C/B2OC(C)(C)C(C)(C)O2)cc1,10-1039_d3ra08747f,128,[2H]C(Cl)(Cl)Cl,30.3
,CCCCCC/C=C/B1OC(C)(C)C(C)(C)O1,10-1039_d3ra08747f,128,[2H]C(Cl)(Cl)Cl,29.6
,CC(C)/C=C/B1OC(C)(C)C(C)(C)O1,10-1039_d3ra08747f,128,[2H]C(Cl)(Cl)Cl,30.2
3c,CC1(C)OB(C2C=CN(B3OC(C)(C)C(C)(C)O3)CC2)OC1(C)C,10-1039_d3sc05418g,128.4,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],33.2;23.8
3c',CC1(C)OB(C2C=CCN(B3OC(C)(C)C(C)(C)O3)C2)OC1(C)C,10-1039_d3sc05418g,192.6,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],32.5;24.0
3d,CCC1=CCN(B2OC(C)(C)C(C)(C)O2)CC1B1OC(C)(C)C(C)(C)O1,10-1039_d3sc05418g,128.4,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],33.4;23.8
3r,CC(C)C1=CCN(B2OC(C)(C)C(C)(C)O2)CC1B1OC(C)(C)C(C)(C)O1,10-1039_d3sc05418g,128.4,[2H]c1c([2H])c([2H])c(C([2H])([2H])[2H])c([2H])c1[2H],38.4;28.9
3e,CC1(C)OB(C2CN(B3OC(C)(C)C(C)(C)O3)CC=C2Cc2ccccc2)OC1(C)C,10-1039_d3sc05418g,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],33.3;23.5.
3g,CC1(C)OB(C2=CCN(B3OC(C)(C)C(C)(C)O3)CC2B2OC(C)(C)C(C)(C)O2)OC1(C)C,10-1039_d3sc05418g,128.4,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],30.7;24.0
3h,CC(OB1OC(C)(C)C(C)(C)O1)C1=CCN(B2OC(C)(C)C(C)(C)O2)CC1B1OC(C)(C)C(C)(C)O1,10-1039_d3sc05418g,128.4,[2H]c1c([2H])c([2H])c(C([2H])([2H])[2H])c([2H])c1[2H],32.7;21.7
3i,CC1(C)OB(C2CCN(B3OC(C)(C)C(C)(C)O3)C=C2c2ccccc2)OC1(C)C,10-1039_d3sc05418g,128.4,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],33.7;24.0
3j,CC1(C)OB(C2C=CN(B3OC(C)(C)C(C)(C)O3)CC2F)OC1(C)C,10-1039_d3sc05418g,193,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],32.5;24.0
3j',CC1(C)OB(C2C=C(F)CN(B3OC(C)(C)C(C)(C)O3)C2)OC1(C)C,10-1039_d3sc05418g,193,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],32.5;24.0
3k,CC1CN(B2OC(C)(C)C(C)(C)O2)C=CC1B1OC(C)(C)C(C)(C)O1,10-1039_d3sc05418g,128.4,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],33.7;24.0
4a,CC(=O)N1CC=C(C)C(B2OC(C)(C)C(C)(C)O2)C1,10-1039_d3sc05418g,128.4,[2H]C(Cl)(Cl)Cl,32.6
4b,CC(=O)N1CC=C(c2ccccc2)C(B2OC(C)(C)C(C)(C)O2)C1,10-1039_d3sc05418g,193,[2H]C(Cl)(Cl)Cl,32.9
4d,CCC1=CCN(C(C)=O)CC1B1OC(C)(C)C(C)(C)O1,10-1039_d3sc05418g,193,[2H]C(Cl)(Cl)Cl,32.5
4e,CC(=O)N1CC=C(Cc2ccccc2)C(B2OC(C)(C)C(C)(C)O2)C1,10-1039_d3sc05418g,128,[2H]C(Cl)(Cl)Cl,32.1
4f,CC(=O)N1CC=C(C(F)(F)F)C(B2OC(C)(C)C(C)(C)O2)C1,10-1039_d3sc05418g,192.6,[2H]C(Cl)(Cl)Cl,31.9
4i,CC(=O)N1C=C(c2ccccc2)C(B2OC(C)(C)C(C)(C)O2)CC1,10-1039_d3sc05418g,193,[2H]C(Cl)(Cl)Cl,32.8
3b,CCCCc1c(F)c(F)nc([NH+]2CCCCC2)c1F.Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,10-1039_d4dt00853g,128,[2H]C([2H])(Cl)Cl,-16.67
3c,CCCCc1c(F)c(F)nc([NH+]2CCOCC2)c1F.Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,10-1039_d4dt00853g,128,[2H]C(Cl)(Cl)Cl,-14.76
3d,Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F.c1ccc([NH+]2CCCCC2)nc1,10-1039_d4dt00853g,128,[2H]C([2H])(Cl)Cl,-16.67
3e,CC1(C)CCCC(C)(C)[NH+]1c1ccccn1.Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,10-1039_d4dt00853g,128,[2H]C([2H])(Cl)Cl,-16.66
3f,C[NH+](C)c1ccccn1.Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,10-1039_d4dt00853g,128,[2H]C([2H])(Cl)Cl,-16.67
11i,Bc1nc2cc(C)c(C)cc2nc1OC(C)C,10-1039_d4qo01041h,128,[2H]C(Cl)(Cl)Cl,-5.8
2c,Cc1cccc(C=C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)c1,10-1039_d4qo01796j,128,[2H]C(Cl)(Cl)Cl,30.6
2d,Cc1ccc(C=C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)cc1,10-1039_d4qo01796j,128,[2H]C(Cl)(Cl)Cl,30.7
2a,CN(C)C(=O)c1ccccc1B1OC(C)(C)C(C)(C)O1,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,29.6
,CN(C)Cc1c(B2OC(C)(C)C(C)(C)O2)cccc1B1OC(C)(C)C(C)(C)O1,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,22.7
2b,CC1(C)OB(c2ccccc2C(=O)N2CCCCC2)OC1(C)C,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,30.32
2c,CCN(CC)C(=O)c1ccccc1B1OC(C)(C)C(C)(C)O1,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,28.35
2f,CN(C)C(=O)c1c(F)cccc1B1OC(C)(C)C(C)(C)O1,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,30.3
2g,CN(C)C(=O)c1c(Cl)cccc1B1OC(C)(C)C(C)(C)O1,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,30.5
2h,CN(C)C(=O)c1c(Br)cccc1B1OC(C)(C)C(C)(C)O1,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,30.5
2i,CN(C)C(=O)c1cc(F)ccc1B1OC(C)(C)C(C)(C)O1,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,30.3
2j,CN(C)C(=O)c1cc(Cl)ccc1B1OC(C)(C)C(C)(C)O1,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,30.1
2k,CN(C)C(=O)c1cc(Br)ccc1B1OC(C)(C)C(C)(C)O1,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,30.4
2l,COc1ccc(B2OC(C)(C)C(C)(C)O2)c(C(=O)N(C)C)c1,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,30.72
2m,COc1cccc(C(=O)N(C)C)c1B1OC(C)(C)C(C)(C)O1,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,27.69
2n,Cc1ccc(C(=O)N(C)C)c(B2OC(C)(C)C(C)(C)O2)c1,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,28.5
2o,CN(C)C(=O)c1ccc(OCc2ccccc2)cc1B1OC(C)(C)C(C)(C)O1,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,22.5
7a,CC1(C)OB(CC(=O)c2ccccc2)OC1(C)C,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,31.6
7b,CC1(C)OB(Cc2ccccc2C(=O)[O-])OC1(C)C,10-1039_d4sc01515k,128,[2H]C(Cl)(Cl)Cl,30.7
1m,Cc1ccccc1C(=O)CCB1OC(C)(C)C(C)(C)O1,10-1038_s41929-023-01050-y,160,[2H]C(Cl)(Cl)Cl,30.7
,C=C(B1OC(C)(C)C(C)(C)O1)[C@](C)(B1OC(C)(C)C(C)(C)O1)c1ccc(Br)cc1,10-1039_c7sc01254c,128,[2H]C(Cl)(Cl)Cl,33.0;30.9
,C=C(B1OC(C)(C)C(C)(C)O1)[C@](C)(B1OC(C)(C)C(C)(C)O1)c1ccc(C(F)(F)F)cc1,10-1039_c7sc01254c,128,[2H]C(Cl)(Cl)Cl,33.3;30.8
,C=C(B1OC(C)(C)C(C)(C)O1)[C@](C)(B1OC(C)(C)C(C)(C)O1)c1ccc(OCc2ccccc2)cc1,10-1039_c7sc01254c,128,[2H]C(Cl)(Cl)Cl,32
,C=C(B1OC(C)(C)C(C)(C)O1)[C@](C)(B1OC(C)(C)C(C)(C)O1)c1ccccc1Cl,10-1039_c7sc01254c,128,[2H]C(Cl)(Cl)Cl,32.8;30.4
,C=C(B1OC(C)(C)C(C)(C)O1)[C@](C)(B1OC(C)(C)C(C)(C)O1)c1ccc2ccccc2c1,10-1039_c7sc01254c,128,[2H]C(Cl)(Cl)Cl,33.2;31.3
SI-33,C=C(B1OC(C)(C)C(C)(C)O1)[C@](C)(B1OC(C)(C)C(C)(C)O1)c1cccc2ccccc12,10-1039_c7sc01254c,128,[2H]C(Cl)(Cl)Cl,34.5;31.2
SI-34,C=C(B1OC(C)(C)C(C)(C)O1)[C@](C)(B1OC(C)(C)C(C)(C)O1)c1ccco1,10-1039_c7sc01254c,128,[2H]C(Cl)(Cl)Cl,33.1;30.6
SI-36,C=C(B1OC(C)(C)C(C)(C)O1)[C@](C)(B1OC(C)(C)C(C)(C)O1)c1ccc2c(c1)OCO2,10-1039_c7sc01254c,128,[2H]C(Cl)(Cl)Cl,33.5;30.9
SI-37,C=C(C)c1ccc([C@@](C)(B2OC(C)(C)C(C)(C)O2)C(=C)B2OC(C)(C)C(C)(C)O2)cc1,10-1039_c7sc01254c,128,[2H]C(Cl)(Cl)Cl,33.4;31.4
SI-47,C=C(B1OC(C)(C)C(C)(C)O1)C(B1OC(C)(C)C(C)(C)O1)(c1ccccc1)c1ccccc1C,10-1039_c7sc01254c,128,[2H]C(Cl)(Cl)Cl,32.2
(Z)-3c,CC1(C)OB(OC(CCl)c2ccccc2)OC1(C)C,10-1039_c8dt01998c,128,[2H]C(Cl)(Cl)Cl,22.12
4ac,C=C(Cc1ccccc1)CC(C)(C(=O)OC)C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,10-1039_c8ob02469c,160,[2H]C(Cl)(Cl)Cl,33
4ak,COC(=O)C(C)(C)C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,10-1039_c8ob02469c,160,[2H]C(Cl)(Cl)Cl,32.8
4j,CC1(C)OB(N2CC=Cc3c(Br)cccc32)OC1(C)C,10-1039_c9qo00497a,160,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],23.8
2o,CC1(C)OB([C@@H](Cc2cccc(F)c2)N2CCOC2=O)OC1(C)C,10-1039_c9sc04534a,128,[2H]C(Cl)(Cl)Cl,32.04
2l,C[C@@H](/C=C/CCCB1OC(C)(C)C(C)(C)O1)NC(=O)OCc1ccccc1,10-1039_d1ob01624e,128,[2H]C(Cl)(Cl)Cl,32.9
3s,N#C/C=C(/CCCCOCc1ccc(-c2ccccc2)cc1)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.84
3a,N#C/C=C(/c1ccccc1)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1.65
3b,Cc1ccccc1/C(=C/C#N)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.34
3c,CCc1ccc(/C(=C/C#N)[B-](F)(F)F)cc1.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.79
3d,CC(C)(C)c1ccc(/C(=C/C#N)[B-](F)(F)F)cc1.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1.36
3e,COc1ccccc1/C(=C/C#N)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.34
3f,COc1cccc(/C(=C/C#N)[B-](F)(F)F)c1.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.67
3g,COc1ccc(/C(=C/C#N)[B-](F)(F)F)cc1.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.86
3h,N#C/C=C(/c1ccccc1F)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.37
3i,N#C/C=C(/c1ccc(F)cc1)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.74
3j,N#C/C=C(/c1ccccc1Cl)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.21
3k,N#C/C=C(/c1cccc(Cl)c1)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.61
3l,N#C/C=C(/c1ccc(Cl)cc1)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.66
3m,N#C/C=C(/c1ccc(C#N)cc1)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.55
3n,N#C/C=C(/c1cccc(C#N)c1)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.58
3o,N#C/C=C(/c1ccc2ccccc2c1)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1.72
3p,N#C/C=C(/c1ccc2ccoc2c1)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.86
3q,N#C/C=C(/c1ccc2c(c1)OCO2)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.72
3r,N#C/C=C(/c1ccc(-c2ccccc2)cc1)[B-](F)(F)F.[K+],10-1039_d2cc00603k,128,[2H]C([2H])([2H])C#N,1.79
(Z)-3b,[NH3+]C(c1ccccc1)[B-](F)(F)F,10-1039_d1sc07065g,128,[2H]OC([2H])([2H])[2H],2.66
(Z)-3j,[NH3+]C(Cc1ccccc1)[B-](F)(F)F,10-1039_d1sc07065g,128,[2H]OC([2H])([2H])[2H],2.85
,[NH2+]=C(c1ccccc1)[B-](F)(F)F,10-1039_d1sc07065g,128,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],0.07
,Cc1ccc(C(=[NH2+])[B-](F)(F)F)cc1,10-1039_d1sc07065g,128,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],0.1
2b,CC1=CCC=CN1B1OC(C)(C)C(C)(C)O1,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],24.2
19b,CC1(C)OB(N(Cc2ccc(Br)cc2)c2ccccc2)OC1(C)C,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],25.2
19b,CN(Cc1ccccc1)B1OC(C)(C)C(C)(C)O1,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],25.1
20b,Cc1ccc(CN(C)B2OC(C)(C)C(C)(C)O2)cc1,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],24.7
21b,COc1ccc(CN(C)B2OC(C)(C)C(C)(C)O2)cc1,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],24.7
22b,CN(Cc1ccc(Br)cc1)B1OC(C)(C)C(C)(C)O1,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],24.6
23b,CN(Cc1ccccn1)B1OC(C)(C)C(C)(C)O1,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],24.8
24b,CC1(C)OB(N(Cc2ccccn2)c2ccccc2)OC1(C)C,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],25.2
25b,CN(CC1CCCCC1)B1OC(C)(C)C(C)(C)O1,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],24.5
28b,CC1(C)OB(N(Cc2ccc(Br)cc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],26.2
29b,COc1ccc(CN(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)cc1,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],26.1
30b,CC1(C)OB(N(CC2CCCCC2)B2OC(C)(C)C(C)(C)O2)OC1(C)C,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],26
31b,CCCCN(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],21.6
60,CC1(C)OB(N(Cc2cccnc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],21.6
,COC1=CCC=CN1B1OC(C)(C)C(C)(C)O1,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],23.8
"3-methoxyl-1-(4,4,5,5-Tetramethyl-1,3,2-dioxaborolan-2-yl)-1,4-dihydropyridine",COC1=CN(B2OC(C)(C)C(C)(C)O2)C=CC1,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],23.8
"3-chloro-1-(4,4,5,5-Tetramethyl-1,3,2-dioxaborolan-2-yl)-1,4-dihydropyridine",CC1(C)OB(N2C=CCC(Cl)=C2)OC1(C)C,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],23.7
"3-chloro-1-(4,4,5,5-Tetramethyl-1,3,2-dioxaborolan-2-yl)-1,2-dihydropyridine",CC1(C)OB(N2C=CC=C(Cl)C2)OC1(C)C,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],23.7
7a,CC1C=CN(B2OC(C)(C)C(C)(C)O2)C=C1,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],23.8
7b,CC1=CCN(B2OC(C)(C)C(C)(C)O2)C=C1,10-1039_d3dt02896h,128,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],23.8
